"results__name","results__domain","results__fullDomain","results__logo","results__links__pricing","results__links__privacyPolicy","results__links__tos","results__links__security","results__links__gdpr","pagination__pageCount","pagination__rangeStart","pagination__rangeEnd","pagination__page","pagination__totalItems","pagination__itemsPerPage","total"
"8x8 Inc","8x8.com","https://8x8.com","https://logo.clearbit.com/8x8.com?size=36","https://store.8x8.com/store/shoppingcart/order_plans.aspx","https://www.8x8.com/terms-and-conditions/privacy-policy","https://www.8x8.com/terms-and-conditions","https://www.8x8.com/why-8x8/security-and-compliance","https://www.8x8.com/uk/terms-and-conditions/united-kingdom-supplement","","","","","","",""
"Kofax","kofax.com","https://kofax.com","https://logo.clearbit.com/kofax.com?size=36","https://education.kofax.com/training/courses.php","https://www.kofax.com/legal/privacy","https://www.kofax.com/legal/terms-of-use","http://advisor.kofax.com/index.php/boost-information-security-and-compliance-by-going-paperless/","https://www.kofax.com/Go/cmp/ebooks/eb%20CY17%20RPA%20EMEA%20CW%20EB%20GDPR%20Landing%20Page%20EN","","","","","","",""
"Costar","costar.com","https://costar.com","https://logo.clearbit.com/costar.com?size=36","http://www.costar.com/costarconnect/MasterPage/Main.aspx?SiteId=20968&CheckSum=1022&forsale=y","http://www.costar.com/about/privacy-policy","http://www.costar.com/about/terms-conditions","http://www.costar.com/News/Article/Security-Against-Terror/37601","","","","","","","",""
"TigerText","tigertext.com","https://tigertext.com","https://logo.clearbit.com/tigertext.com?size=36","https://www.tigertext.com/products/product-comparison/","https://www.tigertext.com/privacy-policy/","https://www.tigertext.com/terms/website-terms/","https://www.tigertext.com/about/faqs/text-message-security/","","","","","","","",""
"Industry Dive","industrydive.com","https://industrydive.com","https://logo.clearbit.com/industrydive.com?size=36","","https://www.industrydive.com/privacy-policy/","https://www.industrydive.com/terms-of-use/","","","","","","","","",""
"ScreenCloud","screen.cloud","https://screen.cloud","https://logo.clearbit.com/screen.cloud?size=36","https://screen.cloud/pricing","https://screen.cloud/privacy-policy","https://signage.screen.cloud/terms?_ga=2.154873914.369197263.1522256354-116031365.1522256354","","","","","","","","",""
"Xignite","xignite.com","https://xignite.com","https://logo.clearbit.com/xignite.com?size=36","http://www.xignite.com/pricing","https://www.xignite.com/Documents/PrivacyPolicy.aspx","https://www.xignite.com/Policies/SiteUseTerms.aspx","https://www.xignite.com/Product/global-security-master-data","","","","","","","",""
"Business Of Fashion","businessoffashion.com","https://businessoffashion.com","https://logo.clearbit.com/businessoffashion.com?size=36","","https://www.businessoffashion.com/legal#privacy-policy","https://www.businessoffashion.com/legal#terms","","","","","","","","",""
"Apteligent","apteligent.com","https://apteligent.com","https://logo.clearbit.com/apteligent.com?size=36","http://www.apteligent.com/pricing/","https://www.vmware.com/help/privacy.html","https://www.vmware.com/help/legal.html","","","","","","","","",""
"MapAnything","mapanything.com","https://mapanything.com","https://logo.clearbit.com/mapanything.com?size=36","http://mapanything.com/pricing","http://mapanything.com/privacy-policy","http://mapanything.com/terms-of-service","","","","","","","","",""
"Hibu","hibu.com","https://hibu.com","https://logo.clearbit.com/hibu.com?size=36","https://hibu.com/digital-marketing/pricing","https://hibu.com/legal/privacy-policy","https://hibu.com/legal/terms-conditions","","","","","","","","",""
"SmartVault","smartvault.com","https://smartvault.com","https://logo.clearbit.com/smartvault.com?size=36","https://www.smartvault.com/pricing/accountants/","https://www.smartvault.com/privacy-policy/","https://www.smartvault.com/terms-of-service/","https://www.smartvault.com/security/","https://www.smartvault.com/compliance/gdpr/","","","","","","",""
"LeadIQ","leadiq.com","https://leadiq.com","https://logo.clearbit.com/leadiq.com?size=36","https://account.leadiq.com/account/plans/","https://leadiq.com/privacy-policy/","https://leadiq.com/terms-of-use/","","","","","","","","",""
"Bonsai","hellobonsai.com","https://hellobonsai.com","https://logo.clearbit.com/hellobonsai.com?size=36","https://www.hellobonsai.com/pricing","https://www.hellobonsai.com/privacy","https://www.hellobonsai.com/terms","","","","","","","","",""
"Engine Yard","engineyard.com","https://engineyard.com","https://logo.clearbit.com/engineyard.com?size=36","https://www.engineyard.com/pricing-aws-paas","https://www.engineyard.com/policies/privacy","https://www.engineyard.com/policies/tos","https://www.engineyard.com/commitment-to-cloud-security","","","","","","","",""
"TrustRadius","trustradius.com","https://trustradius.com","https://logo.clearbit.com/trustradius.com?size=36","","https://www.trustradius.com/static/privacy-policy","https://www.trustradius.com/static/terms-of-use","https://www.trustradius.com/static/security","https://www.trustradius.com/reviews/piesync-2018-01-31-10-41-28","","","","","","",""
"Oktopost","oktopost.com","https://oktopost.com","https://logo.clearbit.com/oktopost.com?size=36","https://www.oktopost.com/pricing","https://www.oktopost.com/privacy","https://www.oktopost.com/terms","https://www.oktopost.com/company/security","https://www.oktopost.com/company/gdpr","","","","","","",""
"Interact","tryinteract.com","https://tryinteract.com","https://logo.clearbit.com/tryinteract.com?size=36","https://www.tryinteract.com/plans/","https://www.tryinteract.com/privacy.php","https://www.tryinteract.com/terms.php","","","","","","","","",""
"CrowdReviews","crowdreviews.com","https://crowdreviews.com","https://logo.clearbit.com/crowdreviews.com?size=36","https://www.crowdreviews.com/topcaats/pricing","https://www.crowdreviews.com/privacy-policy","https://www.crowdreviews.com/terms-of-use","","https://www.crowdreviews.com/conference-event/gdpr-masterclass","","","","","","",""
"Pushwoosh","pushwoosh.com","https://pushwoosh.com","https://logo.clearbit.com/pushwoosh.com?size=36","https://www.pushwoosh.com/pricing/","https://www.pushwoosh.com/privacy-policy/","https://www.pushwoosh.com/privacy-policy/","https://www.pushwoosh.com/blog/security-note/","","","","","","","",""
"Handsontable","handsontable.com","https://handsontable.com","https://logo.clearbit.com/handsontable.com?size=36","https://handsontable.com/pricing","https://handsontable.com/privacy.html","https://handsontable.com/terms-of-use.html","","","","","","","","",""
"Semaphore","semaphoreci.com","https://semaphoreci.com","https://logo.clearbit.com/semaphoreci.com?size=36","https://semaphoreci.com/pricing","https://semaphoreci.com/privacy","https://semaphoreci.com/tos","https://semaphoreci.com/security","","","","","","","",""
"Jobspresso","jobspresso.co","https://jobspresso.co","https://logo.clearbit.com/jobspresso.co?size=36","https://jobspresso.co/plans-pricing/","https://jobspresso.co/privacy-policy/","https://jobspresso.co/terms-and-conditions/","https://jobspresso.co/job/security-operations-engineer/","","","","","","","",""
"Hooks Systems","hookssystems.com","https://hookssystems.com","https://logo.clearbit.com/hookssystems.com?size=36","","http://hookssystems.com/privacy-policy/","http://hookssystems.com/terms-of-service/","","","","","","","","",""
"Informatica","informatica.com","https://informatica.com","https://logo.clearbit.com/informatica.com?size=36","https://www.informatica.com/about-us/news/news-releases/2017/04/20170419-informatica-launches-flexible-pricing-model-for-data-integration-on-aws-marketplace.html","https://www.informatica.com/privacy-policy.html#fbid=MwbKgeXgKEN","https://www.informatica.com/terms-of-use.html#fbid=MwbKgeXgKEN","https://www.informatica.com/products/data-security.html#fbid=MwbKgeXgKEN","https://www.informatica.com/solutions/data-governance/gdpr.html#fbid=MwbKgeXgKEN","45","651","675","27","1124","25","1124"
"WhiteHat Security","whitehatsec.com","https://whitehatsec.com","https://logo.clearbit.com/whitehatsec.com?size=36","","https://www.whitehatsec.com/safe-harbor-privacy-policy/","https://www.whitehatsec.com/terms-conditions/","https://www.whitehatsec.com/company/","https://www.whitehatsec.com/trending/content/general-data-protection-regulation","","","","","","",""
"Benzinga","benzinga.com","https://benzinga.com","https://logo.clearbit.com/benzinga.com?size=36","https://www.benzinga.com/analyst-ratings/price-target","https://www.benzinga.com/page/privacy","https://www.benzinga.com/terms-and-conditions","","https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11376109/gdpr-the-new-european-data-rules-and-why-they-matters-f","","","","","","",""
"Certent","certent.com","https://certent.com","https://logo.clearbit.com/certent.com?size=36","","https://certent.com/privacy-policy/","https://certent.com/terms-of-use/","","","","","","","","",""
"Wolters Kluwer Financial Services","wolterskluwerfs.com","https://wolterskluwerfs.com","https://logo.clearbit.com/wolterskluwerfs.com?size=36","","http://wolterskluwerfs.com/privacy-cookies-policy.aspx","http://wolterskluwerfs.com/terms-of-use.aspx","","http://www.wolterskluwerfs.com/article/the-other-side-of-big-data.aspx","","","","","","",""
"Nexonia","nexonia.com","https://nexonia.com","https://logo.clearbit.com/nexonia.com?size=36","https://www.nexonia.com/pricing/","https://www.nexonia.com/privacy/","https://www.nexonia.com/nexonia-subscription-terms-and-conditions/","https://www.nexonia.com/security/","","","","","","","",""
"Targetsolutions","targetsolutions.com","https://targetsolutions.com","https://logo.clearbit.com/targetsolutions.com?size=36","","http://www.targetsolutions.com/privacy-policy/","http://www.targetsolutions.com/privacy-policy/","http://www.targetsolutions.com/security-training/","","","","","","","",""
"One Call Now","onecallnow.com","https://onecallnow.com","https://logo.clearbit.com/onecallnow.com?size=36","http://www.onecallnow.com/how-it-works/pricing-process/","https://www.onsolve.com/privacy-statement/","http://www.onecallnow.com/service-agreement/","","","","","","","","",""
"NGuard","nguard.com","https://nguard.com","https://logo.clearbit.com/nguard.com?size=36","","https://nguard.com/privacy","","https://www.nguard.com/security-event-management","https://www.nguard.com/news-display/5064","","","","","","",""
